0,1,2,3,4,5,6,7,8,9,10,11
0.04666348813659352,0.05227589379300969,0.029049264234787077,0.014756706340652431,0.012548725111060992,0.010019419111473369,0.0006366559197410002,0.0008422329435992922,0.0008569200723808969,0.000977237137274878,0.0011252990469509396,0.0010306360107637258
0.050838926452583075,0.054980140482683064,0.027475887755340912,0.016284613103825,0.010773134397074863,0.0100832826467587,0.0005844063217771868,0.0009503596757048066,0.0008262844420095712,0.0008784492985259514,0.0009061042484378484,0.001120151442333814
0.04813789646355941,0.0527515695919775,0.027562048388568454,0.015936222103401374,0.011635395829230386,0.00876397183805603,0.0006783056896323211,0.0009733229338042168,0.0008328096046138068,0.0008735653566811495,0.0007606559456984879,0.0007260927730777876
0.049629810493770805,0.04992901520164136,0.03674404377862205,0.016091266398369997,0.00999996874586998,0.009353096352315836,0.0007124105226778071,0.000911430699050802,0.0008607801483787838,0.0008412780577256776,0.000768850700859167,0.0008408167966741267
0.04385648310305508,0.04147757478838319,0.04030571556761816,0.02024571300608459,0.009979760778057473,0.008378450142513769,0.0007290070396219884,0.0008815660306641989,0.0008184019920047482,0.0008451095946239313,0.0007105730358131318,0.0008255290993416362
0.04223950687205037,0.04704706735493406,0.0375216434473405,0.02278316138262508,0.014721386554888282,0.008445199532770307,0.0006209912494317228,0.0008290762168391263,0.0009684012337070115,0.0008235295878772438,0.0008128096125348368,0.0006957622852673425
0.052341755372607324,0.05106142400929722,0.03709254066233128,0.02011297334308209,0.014978195861344095,0.012431127104170674,0.0006246624078754788,0.0008040771385335714,0.0009756150019179627,0.0008598480020698965,0.0008176218020396566,0.0006825087292476345
0.04351399431404657,0.04806287952425203,0.03937802554186973,0.02242145235177549,0.015356483646573335,0.013447837273756827,0.0009332294149081005,0.0008860332908112663,0.0009036627058813815,0.00079057646767128,0.0008054405425006998,0.0008482845349838164
0.04494049209528222,0.05146796789555771,0.03852037291643195,0.021083407405709013,0.016561044876548272,0.011940862361774565,0.0007917744897922392,0.001191028813086862,0.0008266613777360267,0.0009062477359546539,0.0008602238044371036,0.0008411948072903757
0.04548648510663218,0.05228878099564031,0.03264761107655166,0.020748403888248456,0.015202470313670157,0.01190709258549693,0.0008312066045165181,0.0013901507727126067,0.0012698562694114627,0.0009798728770971624,0.0008230673305858768,0.0009724236300781772
