0,1,2,3,4,5,6,7,8,9,10,11
0.05541151320306471,0.048055203818937,0.02787277853226003,0.016560200173484748,0.013701410233798767,0.009028062918255699,0.0006893403109469118,0.0008003261023114512,0.0008887445977124495,0.0008254805267539782,0.0011521437142280578,0.0012037881103037868
0.05222621938187936,0.050757584879560204,0.02955367277465909,0.014344230739896656,0.011988382373121375,0.01005023737694782,0.0006129021187059725,0.0009218948472402642,0.0008213070996202398,0.0008900649999237867,0.0008666051075844005,0.0012449199529125895
0.045093697518623785,0.05341283935848846,0.02830974160539588,0.015191944485485834,0.011483043308727752,0.010033193305246263,0.0008000869870740404,0.000931144786991327,0.0009729926261858535,0.0009156847450358633,0.0009320362184295243,0.0008169233753341034
0.04616896375984076,0.05073143485041609,0.0365949258422638,0.016171681197803277,0.009835330614909436,0.008800655909014939,0.0006637774568799246,0.0008703410500573647,0.0008468722538365199,0.0007696034923712495,0.0008977599704266432,0.0008311285982207727
0.04787391019193593,0.05221742806460176,0.033558010446443624,0.021485550775387312,0.01143181496279766,0.008498609289790455,0.0006224013600922627,0.0008681261372441489,0.0009539384895130029,0.0008479168307508193,0.0007276523438630113,0.0008600516514519713
0.044180148951772816,0.042272268885618955,0.03595654261194564,0.02349682084028649,0.015437481993281803,0.00894613706172385,0.0006183623550454778,0.0008211985516044996,0.0009621876913345771,0.0008240171885547045,0.0006911549372686565,0.0007685739062654346
0.0485787319589614,0.049433547218244285,0.034067544343896444,0.022989523965731777,0.013978676120819138,0.011143896894759982,0.000640961588828016,0.0008418284977880006,0.0008568371398329216,0.0009052155157225062,0.0009953908354802315,0.000733106389178843
0.041438594084649935,0.04571119627154089,0.03715726882755,0.021235018356091793,0.015890642352332045,0.012641271636523722,0.0009720347453217835,0.0009151194567429385,0.0008994142868444057,0.0009205032709808321,0.0008315324104985098,0.0008819668983360124
0.04603646856878153,0.05348777753873514,0.03639617814752889,0.02291417981134887,0.01461644434587655,0.011577304699393795,0.0008900774214264961,0.0010786411422009294,0.0009237243211748759,0.0008277300628915996,0.0008924185662316605,0.0009115754066118088
0.04208423684693278,0.04130717461166049,0.04095884856117677,0.021390013466442124,0.014882362163535843,0.012224407678414206,0.000893245769426406,0.0012876792907510653,0.0011889764883015045,0.0009485606359734835,0.0008702700561854041,0.0008698363161984091
0.0415904802132246,0.041552419386152464,0.03669567539969334,0.022291126819144108,0.01533252709047517,0.012923964462631795,0.0009188192079345897,0.0012134569844720485,0.0012537226283397473,0.0010509608371537746,0.0008396746491884321,0.0008386430880733877
